ts_ms,trade_id,side,size,px,lhs_ccy,rhs_ccy
1682949008675.0,908,S,8000.0,4.219735,BTA,USD
1682927838475.0,494,B,3000.0,4.221204999999999,BTA,USD
1683059919150.0,2807,B,1000.0,4.21459,BTA,USD
1683062414750.0,2873,B,5000.0,4.2136000000000005,BTA,USD
1683032225450.0,2341,B,5000.0,4.211914999999999,BTA,USD
1683066249650.0,2936,S,3000.0,4.21214,BTA,USD
1683037499025.0,2433,B,6000.0,4.213985,BTA,USD
1682986186125.0,1585,B,1000.0,4.223649999999999,BTA,USD
1682974586150.0,1332,B,6000.0,4.219135,BTA,USD
1682898622450.0,22,B,4000.0,4.202455,BTA,USD
1682899128575.0,29,S,9000.0,4.20274,BTA,USD
1682950603150.0,928,B,10000.0,4.219225,BTA,USD
1682896446850.0,9,B,8000.0,4.199775,BTA,USD
1683035781125.0,2394,S,3000.0,4.213645,BTA,USD
1682980312050.0,1462,B,4000.0,4.22114,BTA,USD
1682980550675.0,1471,B,5000.0,4.22071,BTA,USD
1683033872425.0,2368,B,4000.0,4.211955,BTA,USD
1683063272125.0,2886,S,5000.0,4.212565,BTA,USD
1682984450450.0,1557,B,5000.0,4.223435,BTA,USD
1683024022525.0,2236,S,4000.0,4.217874999999999,BTA,USD
1682956565925.0,1022,S,3000.0,4.218775000000001,BTA,USD
1683061520250.0,2847,B,8000.0,4.21379,BTA,USD
1683008639050.0,2010,S,10000.0,4.21985,BTA,USD
1682966550150.0,1184,S,10000.0,4.21945,BTA,USD
1683019416550.0,2202,B,5000.0,4.2208049999999995,BTA,USD
1682956172225.0,1013,B,5000.0,4.218285,BTA,USD
1682920448150.0,416,B,5000.0,4.214645,BTA,USD
1682905082650.0,151,B,6000.0,4.20427,BTA,USD
1682974607775.0,1335,B,3000.0,4.218845,BTA,USD
1683003207025.0,1883,B,2000.0,4.221305,BTA,USD
1682920971375.0,427,S,9000.0,4.215675,BTA,USD
1682981111625.0,1485,B,4000.0,4.2206150000000004,BTA,USD
1682902022225.0,90,S,8000.0,4.20486,BTA,USD
1683033569875.0,2364,S,5000.0,4.212305,BTA,USD
1682953750950.0,973,B,1000.0,4.22051,BTA,USD
1682947337425.0,859,B,8000.0,4.2197949999999995,BTA,USD
1682904681625.0,143,B,9000.0,4.20415,BTA,USD
1682977495075.0,1407,S,9000.0,4.2202,BTA,USD
1682980944550.0,1479,B,7000.0,4.220715,BTA,USD
1682908468725.0,203,S,6000.0,4.207245,BTA,USD
1682988680750.0,1653,B,2000.0,4.22365,BTA,USD
1682999024775.0,1824,S,2000.0,4.220055,BTA,USD
1683041595275.0,2478,B,9000.0,4.21784,BTA,USD
1683010793750.0,2065,B,10000.0,4.22072,BTA,USD
1682960230750.0,1104,S,5000.0,4.21748,BTA,USD
1683028628625.0,2298,B,10000.0,4.215034999999999,BTA,USD
1682957969725.0,1059,B,6000.0,4.217745,BTA,USD
1683000541925.0,1859,S,7000.0,4.2205200000000005,BTA,USD
1682955543275.0,1001,S,5000.0,4.218515,BTA,USD
1683066249850.0,2937,S,2000.0,4.21216,BTA,USD
1682932110975.0,563,B,4000.0,4.219885,BTA,USD
1682912508175.0,278,S,5000.0,4.207075000000001,BTA,USD
1682986830825.0,1601,S,7000.0,4.223395,BTA,USD
1682987185025.0,1612,S,5000.0,4.2229149999999995,BTA,USD
1682931733475.0,553,S,4000.0,4.219505,BTA,USD
1682935696725.0,655,S,4000.0,4.220434999999999,BTA,USD
1682912404625.0,276,B,9000.0,4.207745,BTA,USD
1682910066550.0,243,S,4000.0,4.20724,BTA,USD
1682915035925.0,323,S,2000.0,4.20976,BTA,USD
1682920087650.0,412,S,5000.0,4.214085000000001,BTA,USD
1682905606325.0,161,S,6000.0,4.204425,BTA,USD
1683004467375.0,1915,B,1000.0,4.22172,BTA,USD
1683017429575.0,2162,S,1000.0,4.222035,BTA,USD
1682941403725.0,745,S,2000.0,4.219005,BTA,USD
1683044436850.0,2525,S,1000.0,4.216595000000001,BTA,USD
1683059900575.0,2805,S,9000.0,4.21458,BTA,USD
1682900945325.0,72,S,1000.0,4.202725,BTA,USD
1682902931225.0,112,B,5000.0,4.2035849999999995,BTA,USD
1682937975675.0,691,B,9000.0,4.2211549999999995,BTA,USD
1682911007375.0,253,B,7000.0,4.2070300000000005,BTA,USD
1682947337975.0,863,B,5000.0,4.219735,BTA,USD
1682929627350.0,521,S,9000.0,4.2204049999999995,BTA,USD
1682941537575.0,749,S,5000.0,4.219595,BTA,USD
1683043890525.0,2515,S,1000.0,4.216815,BTA,USD
1682978699825.0,1434,B,7000.0,4.219585,BTA,USD
1682956603850.0,1029,S,9000.0,4.219195,BTA,USD
1683060033775.0,2813,B,5000.0,4.2146349999999995,BTA,USD
1683050921325.0,2640,B,3000.0,4.217495,BTA,USD
1683042827575.0,2504,B,2000.0,4.216725,BTA,USD
1683040875150.0,2470,S,7000.0,4.21743,BTA,USD
1682928278525.0,500,B,6000.0,4.219365,BTA,USD
1683006451275.0,1967,S,9000.0,4.2217150000000006,BTA,USD
1682930046225.0,532,B,2000.0,4.219765,BTA,USD
1682988016325.0,1631,S,2000.0,4.22416,BTA,USD
1683047365550.0,2562,B,4000.0,4.218135,BTA,USD
1682948826750.0,904,B,7000.0,4.219225,BTA,USD
1683055320425.0,2705,S,4000.0,4.212915,BTA,USD
1682994833750.0,1754,S,10000.0,4.220635,BTA,USD
1682933525275.0,598,S,8000.0,4.219315,BTA,USD
1682946662475.0,844,S,7000.0,4.219545,BTA,USD
1682947463875.0,871,B,7000.0,4.219595,BTA,USD
1682927666425.0,493,S,6000.0,4.221495,BTA,USD
1682948251225.0,888,B,10000.0,4.219405,BTA,USD
1682915952450.0,337,S,8000.0,4.210165,BTA,USD
1682960738175.0,1110,S,4000.0,4.217875,BTA,USD
1683005150225.0,1929,B,2000.0,4.22168,BTA,USD
1682897820075.0,21,B,4000.0,4.200585,BTA,USD
1682903925150.0,132,S,1000.0,4.2050849999999995,BTA,USD
1683028572675.0,2294,S,4000.0,4.215305,BTA,USD
1683061445275.0,2842,B,5000.0,4.21401,BTA,USD
1682945206575.0,810,B,2000.0,4.218455,BTA,USD
1682957139125.0,1043,B,9000.0,4.219045,BTA,USD
1682919748075.0,403,S,4000.0,4.213095,BTA,USD
1683018419150.0,2182,S,9000.0,4.221814999999999,BTA,USD
1682971545575.0,1276,S,2000.0,4.220055,BTA,USD
1682935063975.0,641,B,9000.0,4.219805,BTA,USD
1682901455750.0,79,S,1000.0,4.20436,BTA,USD
1683060168425.0,2820,B,2000.0,4.2151749999999995,BTA,USD
1682969341775.0,1236,S,6000.0,4.219255,BTA,USD
1682956604025.0,1030,S,3000.0,4.219215,BTA,USD
1683040411850.0,2465,B,9000.0,4.2169,BTA,USD
1683065849150.0,2930,B,2000.0,4.212205,BTA,USD
1683057845275.0,2760,B,6000.0,4.214115,BTA,USD
1682956368875.0,1015,B,5000.0,4.217885,BTA,USD
1682973547375.0,1311,S,9000.0,4.218789999999999,BTA,USD
1682963311950.0,1141,B,1000.0,4.216889999999999,BTA,USD
1683040670425.0,2469,S,9000.0,4.21692,BTA,USD
1682902570350.0,107,B,1000.0,4.20365,BTA,USD
1682988755175.0,1655,S,7000.0,4.22387,BTA,USD
1682949008550.0,907,S,3000.0,4.219715,BTA,USD
1682932111350.0,566,B,10000.0,4.219835,BTA,USD
1682922160975.0,442,B,8000.0,4.217149999999999,BTA,USD
1683025977075.0,2268,B,4000.0,4.214545,BTA,USD
1682920844725.0,425,B,1000.0,4.215465,BTA,USD
1682995646075.0,1766,B,4000.0,4.220525,BTA,USD
1683007208550.0,1979,B,5000.0,4.222285,BTA,USD
1683059280125.0,2788,B,9000.0,4.21478,BTA,USD
1683060807825.0,2831,S,9000.0,4.215285,BTA,USD
1682906912275.0,183,S,5000.0,4.2059,BTA,USD
1682947276825.0,852,S,9000.0,4.219774999999999,BTA,USD
1682973234575.0,1303,B,9000.0,4.2180800000000005,BTA,USD
1682968744125.0,1225,S,7000.0,4.218815,BTA,USD
1682895855250.0,3,S,8000.0,4.199815,BTA,USD
1683042448325.0,2494,B,8000.0,4.217415,BTA,USD
1683032899075.0,2351,B,7000.0,4.212054999999999,BTA,USD
1683019944725.0,2205,S,1000.0,4.219984999999999,BTA,USD
1683006694675.0,1973,B,2000.0,4.221425,BTA,USD
1682916433375.0,354,B,1000.0,4.211785,BTA,USD
1682976009050.0,1360,B,8000.0,4.22082,BTA,USD
1682999727075.0,1836,B,6000.0,4.2202399999999995,BTA,USD
1683063465225.0,2888,B,4000.0,4.213045,BTA,USD
1683044437450.0,2527,S,8000.0,4.2166250000000005,BTA,USD
1682943283750.0,782,B,2000.0,4.2197949999999995,BTA,USD
1682999733250.0,1839,B,4000.0,4.22011,BTA,USD
1683001271175.0,1866,S,6000.0,4.220680000000001,BTA,USD
1682968586525.0,1217,S,9000.0,4.218265,BTA,USD
1682967505625.0,1199,B,5000.0,4.2182200000000005,BTA,USD
1682987369825.0,1618,S,5000.0,4.223075,BTA,USD
1682962809325.0,1133,S,6000.0,4.2162500000000005,BTA,USD
1682983353550.0,1531,S,2000.0,4.22122,BTA,USD
1682902931025.0,111,B,4000.0,4.203605,BTA,USD
1683030841575.0,2324,S,4000.0,4.2152449999999995,BTA,USD
1682941843550.0,751,B,5000.0,4.219385,BTA,USD
1682969642450.0,1239,S,2000.0,4.22048,BTA,USD
1683040670375.0,2468,S,3000.0,4.216900000000001,BTA,USD
1683008412075.0,2000,S,9000.0,4.220575,BTA,USD
1682942361750.0,759,S,10000.0,4.219225,BTA,USD
1683049067625.0,2598,B,5000.0,4.21862,BTA,USD
1683060168275.0,2819,B,6000.0,4.215185,BTA,USD
1683017266450.0,2155,S,1000.0,4.221525,BTA,USD
1682923648325.0,460,S,3000.0,4.21863,BTA,USD
1683025757850.0,2264,B,2000.0,4.215075,BTA,USD
1682989996325.0,1668,B,6000.0,4.223434999999999,BTA,USD
1682902075450.0,97,B,10000.0,4.20509,BTA,USD
1683015527375.0,2127,S,5000.0,4.221425,BTA,USD
1682934651625.0,631,S,5000.0,4.219964999999999,BTA,USD
1683018500575.0,2186,B,4000.0,4.221865,BTA,USD
1682902023125.0,93,S,7000.0,4.20491,BTA,USD
1682999257425.0,1827,S,1000.0,4.220025000000001,BTA,USD
1683018367925.0,2179,B,3000.0,4.221495,BTA,USD
1682928085550.0,498,B,9000.0,4.220615,BTA,USD
1683010826775.0,2067,S,10000.0,4.22067,BTA,USD
1682996905250.0,1790,B,4000.0,4.2205900000000005,BTA,USD
1682951065475.0,938,B,5000.0,4.219035,BTA,USD
1683059337675.0,2794,S,7000.0,4.21484,BTA,USD
1682977548175.0,1410,S,9000.0,4.220090000000001,BTA,USD
1683036446750.0,2412,B,1000.0,4.213585,BTA,USD
1682909895325.0,239,S,4000.0,4.20749,BTA,USD
1682908359375.0,198,S,8000.0,4.2071950000000005,BTA,USD
1683043889850.0,2513,S,8000.0,4.216785000000001,BTA,USD
1683049324375.0,2606,B,10000.0,4.2169799999999995,BTA,USD
1682988108425.0,1637,S,7000.0,4.22445,BTA,USD
1683002766550.0,1874,B,2000.0,4.221185,BTA,USD
1683031590975.0,2330,S,7000.0,4.213425,BTA,USD
1683015953450.0,2141,S,2000.0,4.223075,BTA,USD
1682938037675.0,697,S,3000.0,4.221455,BTA,USD
1682927351950.0,485,S,2000.0,4.221365,BTA,USD
1683048704075.0,2582,B,6000.0,4.219695,BTA,USD
1683019491150.0,2204,B,5000.0,4.220775,BTA,USD
1682973553225.0,1312,S,8000.0,4.218859999999999,BTA,USD
1682899073125.0,26,S,5000.0,4.20242,BTA,USD
1683050386875.0,2634,B,8000.0,4.21776,BTA,USD
1683050448575.0,2635,B,8000.0,4.21782,BTA,USD
1682991191750.0,1695,B,1000.0,4.22236,BTA,USD
1682946182650.0,830,S,8000.0,4.219735,BTA,USD
1682925039925.0,471,S,4000.0,4.219110000000001,BTA,USD
1682926613675.0,483,B,5000.0,4.2199349999999995,BTA,USD
1683049067425.0,2597,B,5000.0,4.21863,BTA,USD
1683011786625.0,2077,S,1000.0,4.220994999999999,BTA,USD
1682914383450.0,308,B,4000.0,4.2091899999999995,BTA,USD
1683063592250.0,2890,B,7000.0,4.213335,BTA,USD
1682983854325.0,1537,S,10000.0,4.22217,BTA,USD
1683036900375.0,2421,S,3000.0,4.2136949999999995,BTA,USD
1682947699275.0,882,S,5000.0,4.219225,BTA,USD
1682935113350.0,643,B,2000.0,4.220015,BTA,USD
1683049290275.0,2603,B,1000.0,4.21727,BTA,USD
1682991062725.0,1690,B,3000.0,4.222580000000001,BTA,USD
1682958577850.0,1075,B,10000.0,4.21716,BTA,USD
1683036311250.0,2406,S,7000.0,4.213945,BTA,USD
1683051067775.0,2642,B,3000.0,4.217215,BTA,USD
1682911007575.0,255,B,6000.0,4.207,BTA,USD
1682959528175.0,1089,B,9000.0,4.21774,BTA,USD
1682996905325.0,1791,B,10000.0,4.22057,BTA,USD
1682986830150.0,1599,S,10000.0,4.223355,BTA,USD
1683068049725.0,2968,B,1000.0,4.212055,BTA,USD
1682965200825.0,1167,S,8000.0,4.218675,BTA,USD
1682927666225.0,492,S,6000.0,4.221475,BTA,USD
1682976827525.0,1386,S,4000.0,4.220485,BTA,USD
1683012478550.0,2091,S,1000.0,4.221335,BTA,USD
1682946182325.0,828,S,2000.0,4.219715,BTA,USD
1683024022675.0,2237,S,4000.0,4.2178949999999995,BTA,USD
1683057968525.0,2764,S,2000.0,4.213755,BTA,USD
1682937975850.0,693,B,4000.0,4.221125,BTA,USD
1682929213325.0,506,S,5000.0,4.219914999999999,BTA,USD
1683037156625.0,2431,B,3000.0,4.214715,BTA,USD
1682995646175.0,1767,B,9000.0,4.220515000000001,BTA,USD
1682983137225.0,1528,B,10000.0,4.220940000000001,BTA,USD
1683033882025.0,2369,S,1000.0,4.212045,BTA,USD
1682934598450.0,625,B,8000.0,4.219955,BTA,USD
1683017407875.0,2160,S,1000.0,4.2220249999999995,BTA,USD
1682968017625.0,1210,B,5000.0,4.218335000000001,BTA,USD
1683051068125.0,2643,B,3000.0,4.217195,BTA,USD
1682929708725.0,524,B,10000.0,4.219844999999999,BTA,USD
1682980281225.0,1458,B,8000.0,4.2209900000000005,BTA,USD
1682945257350.0,813,B,3000.0,4.218565,BTA,USD
1682978700125.0,1436,B,7000.0,4.219565,BTA,USD
1683043889625.0,2512,S,9000.0,4.216775,BTA,USD
1682916134650.0,342,B,7000.0,4.210475,BTA,USD
1683025507250.0,2260,S,10000.0,4.215865,BTA,USD
1682999257750.0,1828,S,1000.0,4.220045,BTA,USD
1682946389525.0,837,S,7000.0,4.219765,BTA,USD
1683008412250.0,2001,S,3000.0,4.220595,BTA,USD
1682913650650.0,302,S,10000.0,4.208200000000001,BTA,USD
1683036411050.0,2408,S,5000.0,4.213864999999999,BTA,USD
1683056211825.0,2722,B,2000.0,4.21303,BTA,USD
1683015406775.0,2122,B,4000.0,4.221355,BTA,USD
1682922089750.0,439,S,10000.0,4.21727,BTA,USD
1683009389375.0,2015,B,9000.0,4.217849999999999,BTA,USD
1682947204375.0,850,B,9000.0,4.220015,BTA,USD
1683015842650.0,2133,S,2000.0,4.2222349999999995,BTA,USD
1682912653125.0,284,S,3000.0,4.2074750000000005,BTA,USD
1683008639250.0,2011,S,8000.0,4.21987,BTA,USD
1682903924950.0,130,S,7000.0,4.205045,BTA,USD
1682931394750.0,548,S,5000.0,4.220104999999999,BTA,USD
1682943989350.0,793,S,9000.0,4.218235,BTA,USD
1682910066875.0,244,S,2000.0,4.20725,BTA,USD
1682900511550.0,54,B,9000.0,4.202895,BTA,USD
1683067213525.0,2957,B,1000.0,4.21154,BTA,USD
1683048954575.0,2591,B,6000.0,4.21918,BTA,USD
1682953531250.0,972,B,9000.0,4.22014,BTA,USD
1683054654550.0,2695,B,1000.0,4.212485,BTA,USD
1682943168375.0,777,B,7000.0,4.220314999999999,BTA,USD
1683049953450.0,2628,B,10000.0,4.21671,BTA,USD
1683014392075.0,2116,B,10000.0,4.220675,BTA,USD
1683041627875.0,2486,S,3000.0,4.21804,BTA,USD
1682946175550.0,824,B,10000.0,4.2195849999999995,BTA,USD
1683034221275.0,2373,B,10000.0,4.2115849999999995,BTA,USD
1682943348975.0,783,B,1000.0,4.219525,BTA,USD
1682960737975.0,1109,S,1000.0,4.217855,BTA,USD
1682996905675.0,1792,B,3000.0,4.22056,BTA,USD
1683011603325.0,2075,S,1000.0,4.220795,BTA,USD
1682952625025.0,958,B,10000.0,4.21821,BTA,USD
1683063766425.0,2896,S,5000.0,4.212585,BTA,USD
1682957622125.0,1046,S,3000.0,4.217585000000001,BTA,USD
1682977548050.0,1409,S,10000.0,4.22008,BTA,USD
1683048832250.0,2584,B,1000.0,4.219635,BTA,USD
1682915701650.0,331,S,9000.0,4.210135,BTA,USD
1682982015250.0,1503,S,2000.0,4.220935,BTA,USD
1682900707650.0,70,S,10000.0,4.202624999999999,BTA,USD
1682999941125.0,1842,B,7000.0,4.22006,BTA,USD
1683013280475.0,2106,B,7000.0,4.220145,BTA,USD
1682948303025.0,893,S,4000.0,4.218995,BTA,USD
1682916414125.0,352,S,9000.0,4.211645000000001,BTA,USD
1682974607625.0,1334,B,6000.0,4.218865,BTA,USD
1683005599075.0,1944,S,1000.0,4.22336,BTA,USD
1682935993850.0,667,S,8000.0,4.220725,BTA,USD
1682924384675.0,466,S,5000.0,4.2182,BTA,USD
1682916015650.0,340,S,10000.0,4.2104550000000005,BTA,USD
1682991062450.0,1688,B,2000.0,4.22261,BTA,USD
1682986816525.0,1595,B,10000.0,4.223504999999999,BTA,USD
1682974889350.0,1341,S,9000.0,4.219675,BTA,USD
1683047413625.0,2566,B,2000.0,4.218055,BTA,USD
1682953376550.0,969,B,5000.0,4.219869999999999,BTA,USD
1683033328950.0,2355,B,6000.0,4.211345,BTA,USD
1683063905050.0,2900,S,5000.0,4.21297,BTA,USD
1682906883250.0,181,S,2000.0,4.20558,BTA,USD
1683010698075.0,2060,S,7000.0,4.220680000000001,BTA,USD
1682958975850.0,1082,B,9000.0,4.21777,BTA,USD
1682972165050.0,1285,S,2000.0,4.218375,BTA,USD
1682935696575.0,654,S,7000.0,4.220415,BTA,USD
1683008585450.0,2004,B,10000.0,4.219919999999999,BTA,USD
1682900632450.0,67,S,7000.0,4.202265,BTA,USD
1683016977850.0,2154,S,2000.0,4.221134999999999,BTA,USD
1683064042625.0,2904,B,6000.0,4.212339999999999,BTA,USD
1682958484550.0,1073,S,3000.0,4.21728,BTA,USD
1682957622225.0,1047,S,9000.0,4.217605000000001,BTA,USD
1682917051550.0,367,B,6000.0,4.212275,BTA,USD
1683056877250.0,2741,S,8000.0,4.21302,BTA,USD
1683059892250.0,2804,S,1000.0,4.21439,BTA,USD
1682982536825.0,1513,S,2000.0,4.220775000000001,BTA,USD
1682919443650.0,401,S,4000.0,4.2126399999999995,BTA,USD
1682994221150.0,1739,B,5000.0,4.22231,BTA,USD
1682950811725.0,934,B,5000.0,4.218655,BTA,USD
1683008610575.0,2008,S,5000.0,4.21992,BTA,USD
1682914087275.0,304,S,7000.0,4.2087,BTA,USD
1682998584025.0,1814,B,10000.0,4.219955000000001,BTA,USD
