ts_ms,trade_id,side,size,px,lhs_ccy,rhs_ccy
1682958367750.0,1190,B,2000.0,0.7983,LMDA,USD
1682953389325.0,1078,S,5000.0,0.7995000000000001,LMDA,USD
1683025258975.0,2425,S,2000.0,0.794235,LMDA,USD
1682994296775.0,1898,B,7000.0,0.79662,LMDA,USD
1682994972475.0,1905,S,3000.0,0.7960250000000001,LMDA,USD
1682960854575.0,1221,S,6000.0,0.7949149999999999,LMDA,USD
1682922943075.0,510,S,6000.0,0.8088000000000001,LMDA,USD
1683048056850.0,2826,S,7000.0,0.7996949999999999,LMDA,USD
1682998551725.0,1981,S,5000.0,0.7966749999999999,LMDA,USD
1683037555350.0,2665,B,10000.0,0.799655,LMDA,USD
1682938698225.0,781,B,8000.0,0.803075,LMDA,USD
1682955433950.0,1120,S,6000.0,0.79808,LMDA,USD
1682906520775.0,220,B,2000.0,0.7983750000000001,LMDA,USD
1683046736750.0,2807,B,1000.0,0.79851,LMDA,USD
1683026884175.0,2450,S,7000.0,0.794765,LMDA,USD
1682934905825.0,715,B,1000.0,0.802475,LMDA,USD
1682965784025.0,1312,S,8000.0,0.7920349999999999,LMDA,USD
1683046598525.0,2800,B,7000.0,0.79872,LMDA,USD
1682946116050.0,915,B,10000.0,0.804215,LMDA,USD
1682982461575.0,1660,S,4000.0,0.7954950000000001,LMDA,USD
1682996456450.0,1921,S,5000.0,0.7960499999999999,LMDA,USD
1682984562075.0,1699,B,5000.0,0.796705,LMDA,USD
1683034635550.0,2607,B,1000.0,0.7972750000000001,LMDA,USD
1682925166025.0,554,S,3000.0,0.806705,LMDA,USD
1683012073150.0,2204,B,5000.0,0.794605,LMDA,USD
1682939535750.0,799,S,7000.0,0.802735,LMDA,USD
1683054607375.0,2923,B,7000.0,0.797825,LMDA,USD
1683026884475.0,2452,S,5000.0,0.794725,LMDA,USD
1682926352250.0,578,B,9000.0,0.806975,LMDA,USD
1683053423825.0,2905,S,8000.0,0.79619,LMDA,USD
1682990014025.0,1817,S,3000.0,0.794835,LMDA,USD
1683041225925.0,2702,B,8000.0,0.7965599999999999,LMDA,USD
1683000041850.0,2013,B,4000.0,0.7988299999999999,LMDA,USD
1682923357550.0,520,S,6000.0,0.80896,LMDA,USD
1682954518575.0,1102,S,10000.0,0.79786,LMDA,USD
1682898746375.0,42,B,3000.0,0.7997449999999999,LMDA,USD
1683036274175.0,2637,S,6000.0,0.800145,LMDA,USD
1682944579725.0,884,B,3000.0,0.8038850000000001,LMDA,USD
1682919694975.0,452,S,3000.0,0.807425,LMDA,USD
1682929025225.0,637,S,9000.0,0.805535,LMDA,USD
1682993844050.0,1889,S,4000.0,0.79668,LMDA,USD
1682905010450.0,199,B,6000.0,0.79746,LMDA,USD
1682967331375.0,1335,S,3000.0,0.7921199999999999,LMDA,USD
1683036274250.0,2638,S,9000.0,0.800125,LMDA,USD
1683009430850.0,2163,S,7000.0,0.79627,LMDA,USD
1682969469350.0,1374,S,2000.0,0.79111,LMDA,USD
1682983913450.0,1688,S,2000.0,0.79731,LMDA,USD
1682934236175.0,702,S,3000.0,0.803245,LMDA,USD
1682950442425.0,1016,B,8000.0,0.800795,LMDA,USD
1682987504650.0,1752,B,6000.0,0.7994549999999999,LMDA,USD
1682975552575.0,1502,S,4000.0,0.79338,LMDA,USD
1683014527525.0,2246,B,3000.0,0.792475,LMDA,USD
1683033762575.0,2579,B,3000.0,0.797475,LMDA,USD
1682976686250.0,1539,B,8000.0,0.7920149999999999,LMDA,USD
1683020506150.0,2347,S,10000.0,0.793875,LMDA,USD
1683042457125.0,2731,S,4000.0,0.795165,LMDA,USD
1682992186175.0,1845,B,9000.0,0.796375,LMDA,USD
1682970811950.0,1398,B,10000.0,0.79186,LMDA,USD
1682912057050.0,325,S,4000.0,0.8030649999999999,LMDA,USD
1683014389425.0,2240,S,3000.0,0.792785,LMDA,USD
1682968242250.0,1352,B,8000.0,0.791125,LMDA,USD
1682911943825.0,320,S,8000.0,0.803415,LMDA,USD
1683057999875.0,2995,B,2000.0,0.796355,LMDA,USD
1683033403225.0,2569,S,7000.0,0.798085,LMDA,USD
1683004169225.0,2075,B,1000.0,0.79745,LMDA,USD
1683035867850.0,2636,B,8000.0,0.7989550000000001,LMDA,USD
1682982097450.0,1651,S,2000.0,0.796065,LMDA,USD
1682952707650.0,1064,B,10000.0,0.7992699999999999,LMDA,USD
1682983971725.0,1689,B,7000.0,0.7974800000000001,LMDA,USD
1682989662575.0,1800,S,6000.0,0.796275,LMDA,USD
1682983876725.0,1687,S,4000.0,0.7969999999999999,LMDA,USD
1682955150225.0,1118,S,8000.0,0.7980900000000001,LMDA,USD
1682998535150.0,1975,S,7000.0,0.796875,LMDA,USD
1682960431825.0,1217,S,9000.0,0.795975,LMDA,USD
1682989702275.0,1803,B,10000.0,0.796505,LMDA,USD
1682925102350.0,552,B,3000.0,0.80694,LMDA,USD
1682959550475.0,1203,S,8000.0,0.7968999999999999,LMDA,USD
1683060958050.0,3052,B,9000.0,0.800815,LMDA,USD
1683061488525.0,3064,S,2000.0,0.80069,LMDA,USD
1683034055475.0,2592,S,2000.0,0.796735,LMDA,USD
1682977063350.0,1552,B,7000.0,0.791565,LMDA,USD
1682998828450.0,1984,B,3000.0,0.797315,LMDA,USD
1683054722750.0,2927,B,8000.0,0.797835,LMDA,USD
1682917910575.0,409,B,3000.0,0.8066800000000001,LMDA,USD
1683035499825.0,2630,B,6000.0,0.798755,LMDA,USD
1683022896275.0,2395,S,10000.0,0.795965,LMDA,USD
1683013909675.0,2237,B,4000.0,0.794255,LMDA,USD
1683007379850.0,2129,B,7000.0,0.798425,LMDA,USD
1682932146950.0,679,B,5000.0,0.802295,LMDA,USD
1683013531175.0,2235,B,7000.0,0.794405,LMDA,USD
1682986278825.0,1718,B,8000.0,0.7967,LMDA,USD
1683005550350.0,2096,S,7000.0,0.7982,LMDA,USD
1682903253925.0,161,S,6000.0,0.797835,LMDA,USD
1682964028850.0,1289,B,10000.0,0.7938999999999999,LMDA,USD
1682976586775.0,1536,S,1000.0,0.792045,LMDA,USD
1683030406675.0,2516,S,5000.0,0.7972750000000001,LMDA,USD
1683004029125.0,2062,S,6000.0,0.79721,LMDA,USD
1682975013825.0,1486,S,1000.0,0.79278,LMDA,USD
1682984300425.0,1694,S,4000.0,0.796945,LMDA,USD
1682999390425.0,1995,S,10000.0,0.7980849999999999,LMDA,USD
1683061178175.0,3055,B,10000.0,0.800505,LMDA,USD
1682916771650.0,396,S,4000.0,0.808385,LMDA,USD
1682982461075.0,1658,S,3000.0,0.7955150000000001,LMDA,USD
1683021004850.0,2361,S,6000.0,0.794505,LMDA,USD
1683017339925.0,2312,S,2000.0,0.791955,LMDA,USD
1683026681450.0,2446,B,8000.0,0.795205,LMDA,USD
1682976045375.0,1523,B,10000.0,0.79293,LMDA,USD
1682975180925.0,1491,S,9000.0,0.79245,LMDA,USD
1682975013325.0,1483,S,4000.0,0.79283,LMDA,USD
1682977584975.0,1566,B,1000.0,0.79162,LMDA,USD
1683017079450.0,2301,B,4000.0,0.792585,LMDA,USD
1682905518550.0,208,S,7000.0,0.797825,LMDA,USD
1683051171925.0,2877,S,7000.0,0.795175,LMDA,USD
1682952839325.0,1065,S,6000.0,0.79971,LMDA,USD
1682947154325.0,934,S,5000.0,0.803655,LMDA,USD
1682917565375.0,403,B,4000.0,0.80737,LMDA,USD
1682923407125.0,523,B,6000.0,0.80875,LMDA,USD
1683055357375.0,2951,B,9000.0,0.797635,LMDA,USD
1682911537975.0,306,B,2000.0,0.803755,LMDA,USD
1683025435650.0,2428,B,9000.0,0.794115,LMDA,USD
1682975352425.0,1500,B,10000.0,0.79312,LMDA,USD
1682975013725.0,1485,S,4000.0,0.79279,LMDA,USD
1682921191950.0,481,B,9000.0,0.808165,LMDA,USD
1682978296425.0,1589,S,3000.0,0.79184,LMDA,USD
1682921183650.0,474,B,6000.0,0.8079850000000001,LMDA,USD
1682905230675.0,206,S,10000.0,0.7977700000000001,LMDA,USD
1682911943775.0,319,S,5000.0,0.8034349999999999,LMDA,USD
1682925553025.0,560,S,5000.0,0.805575,LMDA,USD
1682991969825.0,1840,B,3000.0,0.796215,LMDA,USD
1683048805850.0,2830,B,5000.0,0.7985249999999999,LMDA,USD
1683055813150.0,2956,B,3000.0,0.79703,LMDA,USD
1682969538250.0,1377,S,7000.0,0.79117,LMDA,USD
1682930085175.0,659,B,8000.0,0.8037650000000001,LMDA,USD
1682918101750.0,412,S,5000.0,0.80711,LMDA,USD
1682954424025.0,1097,S,2000.0,0.7982100000000001,LMDA,USD
1682993656025.0,1883,S,2000.0,0.79711,LMDA,USD
1683064796975.0,3105,S,2000.0,0.79977,LMDA,USD
1682962460150.0,1254,S,1000.0,0.793415,LMDA,USD
1682950724850.0,1023,S,8000.0,0.800345,LMDA,USD
1682944030350.0,880,S,5000.0,0.803945,LMDA,USD
1683055908825.0,2957,B,1000.0,0.79755,LMDA,USD
1682901911150.0,120,S,10000.0,0.79682,LMDA,USD
1683044367625.0,2764,S,2000.0,0.794875,LMDA,USD
1683027373125.0,2469,S,9000.0,0.795135,LMDA,USD
1683054969125.0,2935,S,7000.0,0.797365,LMDA,USD
1683029920925.0,2506,B,8000.0,0.7968850000000001,LMDA,USD
1683037694550.0,2669,S,10000.0,0.799585,LMDA,USD
1682922944175.0,514,S,8000.0,0.8087300000000001,LMDA,USD
1682926130075.0,576,S,1000.0,0.806215,LMDA,USD
1682959378425.0,1199,S,5000.0,0.79774,LMDA,USD
1682968680575.0,1362,B,1000.0,0.790315,LMDA,USD
1682989830950.0,1809,S,4000.0,0.795005,LMDA,USD
1683037242975.0,2660,B,8000.0,0.799045,LMDA,USD
1682919360650.0,437,B,4000.0,0.80616,LMDA,USD
1682958178375.0,1188,B,3000.0,0.7979200000000001,LMDA,USD
1682978602250.0,1591,S,9000.0,0.7911400000000001,LMDA,USD
1683044765475.0,2775,S,5000.0,0.79579,LMDA,USD
1682991711250.0,1839,S,4000.0,0.79571,LMDA,USD
1682900055150.0,92,S,7000.0,0.7974800000000001,LMDA,USD
1682947000425.0,927,B,9000.0,0.804025,LMDA,USD
1683060146375.0,3031,S,9000.0,0.799605,LMDA,USD
1682898883950.0,56,S,8000.0,0.7986249999999999,LMDA,USD
1683018060550.0,2316,S,8000.0,0.791805,LMDA,USD
1682955578225.0,1133,B,6000.0,0.7980750000000001,LMDA,USD
1683068291950.0,3156,S,6000.0,0.8027650000000001,LMDA,USD
1682967329925.0,1333,S,3000.0,0.79216,LMDA,USD
1683034055525.0,2593,S,1000.0,0.796725,LMDA,USD
1682910050675.0,280,S,8000.0,0.8008299999999999,LMDA,USD
1682930797875.0,663,B,1000.0,0.8033950000000001,LMDA,USD
1682918490825.0,422,B,8000.0,0.80517,LMDA,USD
1682986577775.0,1725,S,3000.0,0.796745,LMDA,USD
1683029268075.0,2484,S,3000.0,0.7955450000000001,LMDA,USD
1682948967475.0,974,S,5000.0,0.802255,LMDA,USD
1682934310975.0,705,B,9000.0,0.803605,LMDA,USD
1682988877225.0,1776,S,8000.0,0.79691,LMDA,USD
1682971845575.0,1415,S,4000.0,0.7922250000000001,LMDA,USD
1682955594325.0,1134,B,1000.0,0.7981050000000001,LMDA,USD
1682934236225.0,703,S,2000.0,0.803235,LMDA,USD
1683009875275.0,2173,S,1000.0,0.7950900000000001,LMDA,USD
1682920052850.0,456,B,2000.0,0.808405,LMDA,USD
1683017079950.0,2303,B,5000.0,0.7926150000000001,LMDA,USD
1682997132625.0,1939,B,6000.0,0.79595,LMDA,USD
1682948150475.0,964,B,10000.0,0.8039350000000001,LMDA,USD
1682954701575.0,1109,B,1000.0,0.79828,LMDA,USD
1682951521125.0,1047,S,9000.0,0.798265,LMDA,USD
1683059990975.0,3027,B,7000.0,0.80016,LMDA,USD
1682929846275.0,657,S,7000.0,0.804875,LMDA,USD
1682934905375.0,713,B,10000.0,0.8024450000000001,LMDA,USD
1682898688975.0,40,S,8000.0,0.7992849999999999,LMDA,USD
1682906877725.0,228,B,3000.0,0.79856,LMDA,USD
1683029420550.0,2490,S,5000.0,0.795995,LMDA,USD
1682964028275.0,1286,B,7000.0,0.79385,LMDA,USD
1682937321850.0,759,S,10000.0,0.802975,LMDA,USD
1682917646925.0,407,B,5000.0,0.80713,LMDA,USD
1682966364125.0,1325,S,8000.0,0.79263,LMDA,USD
1682970671350.0,1396,B,8000.0,0.79156,LMDA,USD
1682995065950.0,1908,B,4000.0,0.796265,LMDA,USD
1682950431525.0,1013,S,5000.0,0.800535,LMDA,USD
1682952246925.0,1054,S,10000.0,0.799245,LMDA,USD
1683000471875.0,2022,S,6000.0,0.79964,LMDA,USD
1682899076325.0,64,B,9000.0,0.79798,LMDA,USD
1682920360475.0,466,S,5000.0,0.807845,LMDA,USD
1682992225650.0,1849,B,9000.0,0.796585,LMDA,USD
1683026192050.0,2440,S,10000.0,0.794655,LMDA,USD
1682986280325.0,1723,B,2000.0,0.79677,LMDA,USD
1683044764725.0,2772,S,2000.0,0.79584,LMDA,USD
1682950484175.0,1018,S,4000.0,0.8007650000000001,LMDA,USD
1682989932875.0,1816,S,9000.0,0.795025,LMDA,USD
1682976586050.0,1535,S,5000.0,0.792065,LMDA,USD
1683012406750.0,2207,B,8000.0,0.7949550000000001,LMDA,USD
1682975013950.0,1487,S,7000.0,0.79277,LMDA,USD
1683032268325.0,2554,S,8000.0,0.798825,LMDA,USD
1683015091375.0,2269,B,10000.0,0.793605,LMDA,USD
1682948074325.0,960,B,8000.0,0.8035650000000001,LMDA,USD
1682925103575.0,553,B,4000.0,0.80695,LMDA,USD
1682996698425.0,1927,S,8000.0,0.79601,LMDA,USD
1682913000450.0,337,B,8000.0,0.804245,LMDA,USD
1682978732925.0,1597,S,5000.0,0.790875,LMDA,USD
1682987700425.0,1756,B,1000.0,0.799295,LMDA,USD
1682998535775.0,1977,S,1000.0,0.7968449999999999,LMDA,USD
1682929373325.0,646,S,1000.0,0.805195,LMDA,USD
1682918187625.0,417,S,4000.0,0.80642,LMDA,USD
1683049399450.0,2844,B,6000.0,0.7971699999999999,LMDA,USD
1682920452450.0,468,B,8000.0,0.808085,LMDA,USD
1682927911125.0,615,B,1000.0,0.8076650000000001,LMDA,USD
1682984860450.0,1700,B,8000.0,0.797065,LMDA,USD
1682941208075.0,844,B,7000.0,0.802535,LMDA,USD
1682908946425.0,261,S,10000.0,0.8018350000000001,LMDA,USD
1682914981550.0,364,B,7000.0,0.8060499999999999,LMDA,USD
1683055015850.0,2945,B,6000.0,0.797505,LMDA,USD
1682925989825.0,575,S,7000.0,0.806235,LMDA,USD
1682999830575.0,2008,B,5000.0,0.79808,LMDA,USD
1683031422750.0,2542,B,5000.0,0.7987150000000001,LMDA,USD
1682994209175.0,1895,B,8000.0,0.79702,LMDA,USD
1683049375975.0,2842,B,5000.0,0.79708,LMDA,USD
1682952929750.0,1071,B,10000.0,0.7999299999999999,LMDA,USD
1683023274050.0,2405,B,3000.0,0.7947850000000001,LMDA,USD
1682903240550.0,157,S,2000.0,0.797845,LMDA,USD
1682998393125.0,1968,B,7000.0,0.7965949999999999,LMDA,USD
1682958367625.0,1189,B,2000.0,0.79828,LMDA,USD
1682904882475.0,198,B,8000.0,0.79697,LMDA,USD
1683034392975.0,2599,S,9000.0,0.796535,LMDA,USD
1683012909625.0,2217,B,5000.0,0.7951050000000001,LMDA,USD
1683055812650.0,2953,B,10000.0,0.79699,LMDA,USD
1682926879275.0,591,S,5000.0,0.8068150000000001,LMDA,USD
1683022882750.0,2391,B,3000.0,0.795925,LMDA,USD
1683015812525.0,2279,S,9000.0,0.792255,LMDA,USD
1682924466350.0,534,S,6000.0,0.80888,LMDA,USD
1682963944125.0,1283,S,5000.0,0.79374,LMDA,USD
1682944580875.0,887,B,10000.0,0.8039350000000001,LMDA,USD
1682954014350.0,1090,S,1000.0,0.79839,LMDA,USD
1682951378425.0,1041,S,8000.0,0.798775,LMDA,USD
1682903143225.0,155,B,8000.0,0.7981550000000001,LMDA,USD
1682969345875.0,1373,S,6000.0,0.791065,LMDA,USD
1682936003650.0,735,S,5000.0,0.801645,LMDA,USD
1682915656825.0,379,B,8000.0,0.806705,LMDA,USD
1682951664925.0,1049,B,5000.0,0.7986150000000001,LMDA,USD
1683023110125.0,2399,S,6000.0,0.794835,LMDA,USD
1682977216150.0,1558,S,9000.0,0.7911549999999999,LMDA,USD
1682955480175.0,1124,B,2000.0,0.79821,LMDA,USD
1682996698375.0,1926,S,3000.0,0.79603,LMDA,USD
1683007258475.0,2121,S,7000.0,0.798445,LMDA,USD
1682915655575.0,375,B,2000.0,0.806655,LMDA,USD
1683009102425.0,2150,B,5000.0,0.79718,LMDA,USD
1682947007275.0,932,S,8000.0,0.803735,LMDA,USD
1682898883850.0,55,S,10000.0,0.7986449999999999,LMDA,USD
1682953868250.0,1082,S,9000.0,0.79871,LMDA,USD
1683034055275.0,2591,S,6000.0,0.796745,LMDA,USD
1682929787425.0,655,S,4000.0,0.8049350000000001,LMDA,USD
1683009152350.0,2153,B,7000.0,0.79774,LMDA,USD
1682992704325.0,1869,S,5000.0,0.7970050000000001,LMDA,USD
1682947006425.0,930,S,2000.0,0.8037650000000001,LMDA,USD
1682974636050.0,1474,B,7000.0,0.792925,LMDA,USD
1683057655950.0,2989,S,4000.0,0.7970550000000001,LMDA,USD
1682927358575.0,599,B,3000.0,0.8077650000000001,LMDA,USD
1682898185450.0,34,S,1000.0,0.8001149999999999,LMDA,USD
1682973546525.0,1455,S,6000.0,0.79156,LMDA,USD
1683032268450.0,2555,S,2000.0,0.798815,LMDA,USD
1683055016125.0,2946,B,7000.0,0.797515,LMDA,USD
1682998288625.0,1959,B,1000.0,0.796025,LMDA,USD
1683035356650.0,2622,B,3000.0,0.798575,LMDA,USD
1683032440475.0,2556,B,8000.0,0.798365,LMDA,USD
1683044297050.0,2763,S,8000.0,0.795165,LMDA,USD
1683034518075.0,2603,B,1000.0,0.797025,LMDA,USD
1682938505425.0,772,B,10000.0,0.802805,LMDA,USD
1682987683950.0,1753,S,1000.0,0.7990349999999999,LMDA,USD
1682959952550.0,1207,B,4000.0,0.79595,LMDA,USD
1683012909250.0,2215,B,3000.0,0.7950750000000001,LMDA,USD
1683067850550.0,3149,B,10000.0,0.802105,LMDA,USD
1682940953525.0,837,B,7000.0,0.802385,LMDA,USD
1682944021050.0,878,S,6000.0,0.804105,LMDA,USD
1682999253125.0,1990,B,2000.0,0.798325,LMDA,USD
1682969812975.0,1380,B,7000.0,0.79119,LMDA,USD
1682989883650.0,1811,B,9000.0,0.795695,LMDA,USD
1682910567575.0,286,B,4000.0,0.80137,LMDA,USD
1683030783775.0,2528,B,2000.0,0.798505,LMDA,USD
1683003246250.0,2053,S,4000.0,0.797455,LMDA,USD
1682934905250.0,712,B,6000.0,0.802425,LMDA,USD
1682954701775.0,1110,B,4000.0,0.7983,LMDA,USD
1682988235825.0,1768,B,9000.0,0.79878,LMDA,USD
1682951414025.0,1043,S,9000.0,0.798465,LMDA,USD
1682900623475.0,104,S,4000.0,0.797275,LMDA,USD
1682933397275.0,691,B,9000.0,0.8033250000000001,LMDA,USD
1682970233850.0,1383,S,3000.0,0.79115,LMDA,USD
1682947754925.0,943,S,9000.0,0.803295,LMDA,USD
1683052253550.0,2890,B,7000.0,0.794535,LMDA,USD
1682919208650.0,433,B,4000.0,0.80582,LMDA,USD
1682992020325.0,1841,S,4000.0,0.7959350000000001,LMDA,USD
1682960048025.0,1210,S,5000.0,0.79591,LMDA,USD
1682970040775.0,1382,S,8000.0,0.79135,LMDA,USD
1683066943450.0,3141,S,8000.0,0.80136,LMDA,USD
1683042060625.0,2716,S,5000.0,0.7955949999999999,LMDA,USD
1682967423875.0,1338,S,9000.0,0.7921199999999999,LMDA,USD
1682907694975.0,238,S,9000.0,0.80043,LMDA,USD
1682955149875.0,1115,S,5000.0,0.79813,LMDA,USD
1683001872250.0,2036,S,4000.0,0.801025,LMDA,USD
1682908027650.0,246,B,9000.0,0.80151,LMDA,USD
1683054383050.0,2916,B,8000.0,0.796745,LMDA,USD
1683011256125.0,2195,B,1000.0,0.79447,LMDA,USD
1682942067975.0,857,B,2000.0,0.803645,LMDA,USD
1682922237975.0,494,S,3000.0,0.8074300000000001,LMDA,USD
1682909117375.0,265,B,9000.0,0.802115,LMDA,USD
1683020581225.0,2350,B,9000.0,0.794375,LMDA,USD
1682944950975.0,898,B,3000.0,0.804165,LMDA,USD
1682988404925.0,1771,S,3000.0,0.79769,LMDA,USD
1682957987275.0,1180,B,1000.0,0.798215,LMDA,USD
1682983842525.0,1686,S,4000.0,0.79731,LMDA,USD
1682996551850.0,1923,B,8000.0,0.79654,LMDA,USD
1683000656950.0,2029,B,10000.0,0.7996099999999999,LMDA,USD
1683006115650.0,2102,B,5000.0,0.798335,LMDA,USD
1682940951150.0,830,B,8000.0,0.802265,LMDA,USD
1683043324025.0,2746,S,5000.0,0.7945949999999999,LMDA,USD
1682918677350.0,428,S,10000.0,0.80529,LMDA,USD
1683022312525.0,2378,S,8000.0,0.793815,LMDA,USD
1683030782925.0,2523,B,8000.0,0.798425,LMDA,USD
1683013529550.0,2231,B,6000.0,0.7943450000000001,LMDA,USD
1682971544675.0,1408,B,6000.0,0.792295,LMDA,USD
1682917586775.0,404,S,1000.0,0.80701,LMDA,USD
1682946619925.0,920,B,2000.0,0.8047650000000001,LMDA,USD
1682925746925.0,570,B,8000.0,0.805755,LMDA,USD
1683025258750.0,2423,S,2000.0,0.7942750000000001,LMDA,USD
1682995066475.0,1909,B,10000.0,0.796285,LMDA,USD
1682945564950.0,907,S,3000.0,0.803805,LMDA,USD
1683030783650.0,2527,B,8000.0,0.7984950000000001,LMDA,USD
1682900336850.0,99,S,1000.0,0.796825,LMDA,USD
1683060143450.0,3028,B,2000.0,0.799995,LMDA,USD
1682957209275.0,1165,S,6000.0,0.797405,LMDA,USD
1682918574025.0,423,B,3000.0,0.80557,LMDA,USD
1682910920250.0,293,S,2000.0,0.8024,LMDA,USD
1682954424250.0,1098,S,5000.0,0.7982,LMDA,USD
1683065252625.0,3116,B,3000.0,0.800515,LMDA,USD
1682972509225.0,1431,B,10000.0,0.79175,LMDA,USD
1682917078075.0,400,S,6000.0,0.807565,LMDA,USD
1682999701725.0,2002,S,9000.0,0.79798,LMDA,USD
1682998393225.0,1969,B,6000.0,0.796615,LMDA,USD
1682977215750.0,1557,S,5000.0,0.791165,LMDA,USD
1682947893725.0,953,S,9000.0,0.803145,LMDA,USD
1683056294425.0,2967,S,7000.0,0.79809,LMDA,USD
1682922743925.0,505,B,7000.0,0.80889,LMDA,USD
1682953749025.0,1081,B,6000.0,0.7988799999999999,LMDA,USD
1683032268150.0,2553,S,5000.0,0.798845,LMDA,USD
1682982160725.0,1654,B,3000.0,0.7962049999999999,LMDA,USD
1682984545325.0,1698,B,5000.0,0.796675,LMDA,USD
1682964028450.0,1287,B,4000.0,0.79387,LMDA,USD
1682909326925.0,269,S,8000.0,0.802425,LMDA,USD
1682982812825.0,1672,B,5000.0,0.795885,LMDA,USD
1683049252675.0,2841,S,6000.0,0.7973,LMDA,USD
1682921242575.0,482,B,2000.0,0.808045,LMDA,USD
1683018868175.0,2329,S,5000.0,0.793215,LMDA,USD
1682953682450.0,1080,S,8000.0,0.79847,LMDA,USD
1682934311450.0,708,B,1000.0,0.803645,LMDA,USD
1682914231150.0,348,B,9000.0,0.80526,LMDA,USD
1683014022675.0,2239,S,3000.0,0.793525,LMDA,USD
1682940953625.0,838,B,9000.0,0.802405,LMDA,USD
1683046736375.0,2806,B,8000.0,0.7985,LMDA,USD
1682976241525.0,1530,S,7000.0,0.792495,LMDA,USD
1683026765450.0,2449,B,4000.0,0.7953250000000001,LMDA,USD
1682900050925.0,90,S,8000.0,0.7976800000000001,LMDA,USD
1683002482425.0,2045,B,3000.0,0.7998149999999999,LMDA,USD
1682985795625.0,1711,S,5000.0,0.79601,LMDA,USD
1682936462350.0,738,B,9000.0,0.801435,LMDA,USD
1682912013425.0,323,B,2000.0,0.803385,LMDA,USD
1682956603125.0,1154,B,7000.0,0.797605,LMDA,USD
1682948966825.0,971,S,8000.0,0.802295,LMDA,USD
1682930820375.0,664,B,6000.0,0.803385,LMDA,USD
1682929253875.0,642,B,7000.0,0.8052750000000001,LMDA,USD
1682973355175.0,1453,B,6000.0,0.7923199999999999,LMDA,USD
1682965889275.0,1313,S,10000.0,0.7919649999999999,LMDA,USD
1682904176950.0,181,S,2000.0,0.79749,LMDA,USD
1682902257025.0,125,B,2000.0,0.79773,LMDA,USD
1682928176350.0,622,B,5000.0,0.807675,LMDA,USD
1682988082125.0,1764,B,9000.0,0.79904,LMDA,USD
1682973076225.0,1450,B,9000.0,0.79201,LMDA,USD
1683034376725.0,2596,B,8000.0,0.796645,LMDA,USD
1682925034850.0,549,S,10000.0,0.80694,LMDA,USD
1682997089825.0,1938,B,4000.0,0.7958200000000001,LMDA,USD
1683010610375.0,2188,B,5000.0,0.7945099999999999,LMDA,USD
1683010715450.0,2190,S,5000.0,0.7943600000000001,LMDA,USD
1682939206125.0,794,B,3000.0,0.803085,LMDA,USD
1682941218175.0,850,S,9000.0,0.802495,LMDA,USD
1682970613275.0,1395,B,8000.0,0.79106,LMDA,USD
1682897392950.0,22,B,4000.0,0.8008700000000001,LMDA,USD
1682940953350.0,835,B,8000.0,0.802355,LMDA,USD
1683020580875.0,2348,B,2000.0,0.7943450000000001,LMDA,USD
1683041325825.0,2706,B,3000.0,0.7967099999999999,LMDA,USD
1682941209375.0,848,B,9000.0,0.8025950000000001,LMDA,USD
1682954539550.0,1107,S,4000.0,0.7977200000000001,LMDA,USD
